method,split,regime,task,seed,episodes,success_rate,mechanism_precision,incompatible_retrieval_rate,damage_rate,recovery_success,query_cost,calibration_error
oracle_mechanism_retrieval,cross_embodiment,compound_mechanism_shift,twist_lid_with_force_limit,1,84,0.785714,0.690074,0.069671,0.048599,0.609238,0.184496,0.048842
oracle_mechanism_retrieval,cross_embodiment,compound_mechanism_shift,twist_lid_with_force_limit,2,84,0.773810,0.691002,0.058355,0.048440,0.610725,0.185110,0.049086
oracle_mechanism_retrieval,cross_embodiment,compound_mechanism_shift,twist_lid_with_force_limit,3,84,0.833333,0.675922,0.059045,0.047754,0.611733,0.184725,0.049547
oracle_mechanism_retrieval,cross_embodiment,compound_mechanism_shift,twist_lid_with_force_limit,4,84,0.750000,0.676850,0.059735,0.049924,0.612740,0.186340,0.050007
oracle_mechanism_retrieval,cross_embodiment,compound_mechanism_shift,twist_lid_with_force_limit,5,84,0.761905,0.677778,0.060425,0.050190,0.613747,0.186621,0.050468
oracle_mechanism_retrieval,cross_embodiment,compound_mechanism_shift,twist_lid_with_force_limit,6,84,0.821429,0.678706,0.061115,0.049503,0.614755,0.186236,0.050928
oracle_mechanism_retrieval,combined_stress,source_matched,drawer_pull_with_stiction,0,84,0.845238,0.705192,0.045551,0.029124,0.655907,0.175994,0.048363
oracle_mechanism_retrieval,combined_stress,source_matched,drawer_pull_with_stiction,1,84,0.761905,0.706024,0.046169,0.031241,0.656809,0.177561,0.040770
oracle_mechanism_retrieval,combined_stress,source_matched,drawer_pull_with_stiction,2,84,0.773810,0.706856,0.046787,0.031453,0.657711,0.177794,0.041181
oracle_mechanism_retrieval,combined_stress,source_matched,drawer_pull_with_stiction,3,84,0.773810,0.707688,0.047405,0.031903,0.658613,0.178194,0.041592
oracle_mechanism_retrieval,combined_stress,source_matched,drawer_pull_with_stiction,4,84,0.761905,0.692512,0.048023,0.032592,0.659516,0.178761,0.042004
oracle_mechanism_retrieval,combined_stress,source_matched,drawer_pull_with_stiction,5,84,0.892857,0.693344,0.048641,0.030423,0.660418,0.177328,0.042415
oracle_mechanism_retrieval,combined_stress,source_matched,drawer_pull_with_stiction,6,84,0.821429,0.694176,0.049259,0.032302,0.661320,0.178728,0.042826
oracle_mechanism_retrieval,combined_stress,source_matched,peg_insert_contact_search,0,84,0.738095,0.695769,0.050585,0.035496,0.620549,0.181444,0.044385
oracle_mechanism_retrieval,combined_stress,source_matched,peg_insert_contact_search,1,84,0.785714,0.696601,0.039197,0.034093,0.621931,0.181177,0.044580
oracle_mechanism_retrieval,combined_stress,source_matched,peg_insert_contact_search,2,84,0.833333,0.697433,0.039815,0.033591,0.622834,0.180910,0.044991
oracle_mechanism_retrieval,combined_stress,source_matched,peg_insert_contact_search,3,84,0.880952,0.698265,0.040433,0.033089,0.623736,0.180644,0.045402
oracle_mechanism_retrieval,combined_stress,source_matched,peg_insert_contact_search,4,84,0.785714,0.699097,0.041051,0.035445,0.624638,0.182377,0.045813
oracle_mechanism_retrieval,combined_stress,source_matched,peg_insert_contact_search,5,84,0.809524,0.699929,0.041669,0.035419,0.625540,0.182444,0.046224
oracle_mechanism_retrieval,combined_stress,source_matched,peg_insert_contact_search,6,84,0.821429,0.700761,0.042287,0.035631,0.626443,0.182677,0.046636
oracle_mechanism_retrieval,combined_stress,source_matched,cable_route_around_hook,0,84,0.738095,0.701893,0.045160,0.033017,0.664734,0.180596,0.043482
oracle_mechanism_retrieval,combined_stress,source_matched,cable_route_around_hook,1,84,0.761905,0.702709,0.045766,0.032982,0.665619,0.180654,0.043885
oracle_mechanism_retrieval,combined_stress,source_matched,cable_route_around_hook,2,84,0.761905,0.703525,0.046372,0.033424,0.666504,0.181046,0.044288
oracle_mechanism_retrieval,combined_stress,source_matched,cable_route_around_hook,3,84,0.702381,0.704341,0.046978,0.035056,0.667388,0.182272,0.044690
oracle_mechanism_retrieval,combined_stress,source_matched,cable_route_around_hook,4,84,0.785714,0.705157,0.047584,0.033831,0.668273,0.181497,0.045093
oracle_mechanism_retrieval,combined_stress,source_matched,cable_route_around_hook,5,84,0.714286,0.705973,0.048190,0.035701,0.669158,0.182889,0.045496
oracle_mechanism_retrieval,combined_stress,source_matched,cable_route_around_hook,6,84,0.761905,0.706789,0.048796,0.035190,0.670043,0.182614,0.045899
oracle_mechanism_retrieval,combined_stress,source_matched,cloth_slide_over_edge,0,84,0.714286,0.693606,0.040133,0.031624,0.652619,0.180254,0.042706
oracle_mechanism_retrieval,combined_stress,source_matched,cloth_slide_over_edge,1,84,0.726190,0.694406,0.040727,0.031819,0.653487,0.180471,0.043100
oracle_mechanism_retrieval,combined_stress,source_matched,cloth_slide_over_edge,2,84,0.773810,0.695206,0.041321,0.031299,0.654354,0.180189,0.043495
oracle_mechanism_retrieval,combined_stress,source_matched,cloth_slide_over_edge,3,84,0.726190,0.696006,0.041915,0.032684,0.655221,0.181239,0.043890
oracle_mechanism_retrieval,combined_stress,source_matched,cloth_slide_over_edge,4,84,0.738095,0.696806,0.042509,0.032878,0.656088,0.181457,0.044284
oracle_mechanism_retrieval,combined_stress,source_matched,cloth_slide_over_edge,5,84,0.726190,0.697606,0.043103,0.033549,0.656955,0.182007,0.044679
oracle_mechanism_retrieval,combined_stress,source_matched,cloth_slide_over_edge,6,84,0.750000,0.698406,0.043697,0.033505,0.657823,0.182058,0.045074
oracle_mechanism_retrieval,combined_stress,source_matched,twist_lid_with_force_limit,0,84,0.773810,0.692580,0.047516,0.031371,0.628889,0.177291,0.048690
oracle_mechanism_retrieval,combined_stress,source_matched,twist_lid_with_force_limit,1,84,0.726190,0.693420,0.048140,0.032779,0.629800,0.178361,0.041101
oracle_mechanism_retrieval,combined_stress,source_matched,twist_lid_with_force_limit,2,84,0.761905,0.694260,0.048764,0.032519,0.630711,0.178265,0.041516
oracle_mechanism_retrieval,combined_stress,source_matched,twist_lid_with_force_limit,3,84,0.880952,0.695100,0.049388,0.030593,0.631622,0.177003,0.041931
oracle_mechanism_retrieval,combined_stress,source_matched,twist_lid_with_force_limit,4,84,0.809524,0.695940,0.050012,0.032476,0.614524,0.178407,0.042347
oracle_mechanism_retrieval,combined_stress,source_matched,twist_lid_with_force_limit,5,84,0.773810,0.696780,0.050636,0.033645,0.615435,0.179311,0.042762
oracle_mechanism_retrieval,combined_stress,source_matched,twist_lid_with_force_limit,6,84,0.761905,0.697620,0.039254,0.033438,0.616826,0.179881,0.042961
oracle_mechanism_retrieval,combined_stress,friction_mismatch,drawer_pull_with_stiction,0,84,0.821429,0.700147,0.051571,0.040783,0.651337,0.182655,0.047075
oracle_mechanism_retrieval,combined_stress,friction_mismatch,drawer_pull_with_stiction,1,84,0.797619,0.684995,0.052207,0.041723,0.652265,0.183400,0.047499
oracle_mechanism_retrieval,combined_stress,friction_mismatch,drawer_pull_with_stiction,2,84,0.690476,0.685851,0.052843,0.044330,0.653194,0.185312,0.047922
oracle_mechanism_retrieval,combined_stress,friction_mismatch,drawer_pull_with_stiction,3,84,0.809524,0.686707,0.053479,0.042412,0.654122,0.184058,0.048346
oracle_mechanism_retrieval,combined_stress,friction_mismatch,drawer_pull_with_stiction,4,84,0.773810,0.687563,0.054115,0.043590,0.655051,0.184970,0.048769
oracle_mechanism_retrieval,combined_stress,friction_mismatch,drawer_pull_with_stiction,5,84,0.833333,0.688419,0.054751,0.042864,0.655980,0.184548,0.049193
oracle_mechanism_retrieval,combined_stress,friction_mismatch,drawer_pull_with_stiction,6,84,0.821429,0.689275,0.055387,0.043565,0.656908,0.185127,0.049616
oracle_mechanism_retrieval,combined_stress,friction_mismatch,peg_insert_contact_search,0,84,0.797619,0.689380,0.055597,0.036737,0.632516,0.178261,0.050411
oracle_mechanism_retrieval,combined_stress,friction_mismatch,peg_insert_contact_search,1,84,0.785714,0.690236,0.056233,0.037439,0.615436,0.178840,0.050835
oracle_mechanism_retrieval,combined_stress,friction_mismatch,peg_insert_contact_search,2,84,0.809524,0.691092,0.056869,0.037427,0.616364,0.178919,0.051258
oracle_mechanism_retrieval,combined_stress,friction_mismatch,peg_insert_contact_search,3,84,0.761905,0.691948,0.045499,0.037942,0.617773,0.179997,0.043461
oracle_mechanism_retrieval,combined_stress,friction_mismatch,peg_insert_contact_search,4,84,0.738095,0.692804,0.046135,0.038882,0.618702,0.180743,0.043885
oracle_mechanism_retrieval,combined_stress,friction_mismatch,peg_insert_contact_search,5,84,0.761905,0.693660,0.046771,0.038870,0.619630,0.180821,0.044308
oracle_mechanism_retrieval,combined_stress,friction_mismatch,peg_insert_contact_search,6,84,0.845238,0.694516,0.047407,0.037667,0.620559,0.180067,0.044732
oracle_mechanism_retrieval,combined_stress,friction_mismatch,cable_route_around_hook,0,84,0.750000,0.690440,0.046374,0.040398,0.653147,0.183552,0.046908
oracle_mechanism_retrieval,combined_stress,friction_mismatch,cable_route_around_hook,1,84,0.773810,0.691280,0.046998,0.040377,0.654058,0.183623,0.047323
oracle_mechanism_retrieval,combined_stress,friction_mismatch,cable_route_around_hook,2,84,0.726190,0.692120,0.047622,0.041784,0.654970,0.184694,0.047738
oracle_mechanism_retrieval,combined_stress,friction_mismatch,cable_route_around_hook,3,84,0.714286,0.692960,0.048246,0.042477,0.655881,0.185264,0.048153
oracle_mechanism_retrieval,combined_stress,friction_mismatch,cable_route_around_hook,4,84,0.714286,0.693800,0.048870,0.042932,0.656792,0.185668,0.048568
oracle_mechanism_retrieval,combined_stress,friction_mismatch,cable_route_around_hook,5,84,0.630952,0.694640,0.049494,0.045053,0.657703,0.187239,0.048984
oracle_mechanism_retrieval,combined_stress,friction_mismatch,cable_route_around_hook,6,84,0.666667,0.695480,0.050118,0.044794,0.658614,0.187143,0.049399
oracle_mechanism_retrieval,combined_stress,friction_mismatch,cloth_slide_over_edge,0,84,0.750000,0.692689,0.049249,0.044390,0.652570,0.180141,0.051542
oracle_mechanism_retrieval,combined_stress,friction_mismatch,cloth_slide_over_edge,1,84,0.773810,0.693513,0.049861,0.036355,0.653463,0.180204,0.043945
oracle_mechanism_retrieval,combined_stress,friction_mismatch,cloth_slide_over_edge,2,84,0.738095,0.694337,0.050473,0.037516,0.654357,0.181100,0.044352
oracle_mechanism_retrieval,combined_stress,friction_mismatch,cloth_slide_over_edge,3,84,0.761905,0.695161,0.051085,0.037485,0.655250,0.181163,0.044759
oracle_mechanism_retrieval,combined_stress,friction_mismatch,cloth_slide_over_edge,4,84,0.750000,0.695985,0.051697,0.038169,0.656144,0.181725,0.045166
oracle_mechanism_retrieval,combined_stress,friction_mismatch,cloth_slide_over_edge,5,84,0.773810,0.696809,0.052309,0.038139,0.657037,0.181788,0.045573
oracle_mechanism_retrieval,combined_stress,friction_mismatch,cloth_slide_over_edge,6,84,0.690476,0.697633,0.052921,0.040252,0.657931,0.183351,0.045980
oracle_mechanism_retrieval,combined_stress,friction_mismatch,twist_lid_with_force_limit,0,84,0.821429,0.689503,0.055012,0.042697,0.626474,0.183935,0.048413
oracle_mechanism_retrieval,combined_stress,friction_mismatch,twist_lid_with_force_limit,1,84,0.821429,0.690367,0.055654,0.043165,0.627411,0.184351,0.048840
oracle_mechanism_retrieval,combined_stress,friction_mismatch,twist_lid_with_force_limit,2,84,0.738095,0.691231,0.056296,0.045300,0.610339,0.185934,0.049268
oracle_mechanism_retrieval,combined_stress,friction_mismatch,twist_lid_with_force_limit,3,84,0.797619,0.692095,0.056938,0.036574,0.611277,0.185517,0.049695
oracle_mechanism_retrieval,combined_stress,friction_mismatch,twist_lid_with_force_limit,4,84,0.642857,0.692959,0.045574,0.039237,0.612694,0.180095,0.049907
oracle_mechanism_retrieval,combined_stress,friction_mismatch,twist_lid_with_force_limit,5,84,0.821429,0.693823,0.046216,0.036134,0.613632,0.178011,0.050334
oracle_mechanism_retrieval,combined_stress,friction_mismatch,twist_lid_with_force_limit,6,84,0.845238,0.694687,0.046858,0.036126,0.614569,0.178094,0.050762
oracle_mechanism_retrieval,combined_stress,support_topology_shift,drawer_pull_with_stiction,0,84,0.773810,0.687022,0.056201,0.041191,0.651227,0.185913,0.049875
oracle_mechanism_retrieval,combined_stress,support_topology_shift,drawer_pull_with_stiction,1,84,0.833333,0.687918,0.056867,0.040486,0.652199,0.185511,0.050319
oracle_mechanism_retrieval,combined_stress,support_topology_shift,drawer_pull_with_stiction,2,84,0.785714,0.688814,0.057533,0.041925,0.653171,0.186610,0.050763
oracle_mechanism_retrieval,combined_stress,support_topology_shift,drawer_pull_with_stiction,3,84,0.809524,0.689710,0.058199,0.041934,0.654144,0.186709,0.051207
oracle_mechanism_retrieval,combined_stress,support_topology_shift,drawer_pull_with_stiction,4,84,0.821429,0.690606,0.058865,0.042182,0.655116,0.178970,0.051651
oracle_mechanism_retrieval,combined_stress,support_topology_shift,drawer_pull_with_stiction,5,84,0.845238,0.691502,0.059531,0.042192,0.638079,0.179069,0.052095
oracle_mechanism_retrieval,combined_stress,support_topology_shift,drawer_pull_with_stiction,6,84,0.750000,0.692398,0.060197,0.044583,0.639052,0.180834,0.052539
oracle_mechanism_retrieval,combined_stress,support_topology_shift,peg_insert_contact_search,0,84,0.845238,0.690023,0.058548,0.041998,0.629953,0.179066,0.052060
oracle_mechanism_retrieval,combined_stress,support_topology_shift,peg_insert_contact_search,1,84,0.833333,0.690919,0.059214,0.042722,0.630926,0.179665,0.052504
oracle_mechanism_retrieval,combined_stress,support_topology_shift,peg_insert_contact_search,2,84,0.773810,0.691815,0.059880,0.044399,0.613889,0.180930,0.044944
oracle_mechanism_retrieval,combined_stress,support_topology_shift,peg_insert_contact_search,3,84,0.702381,0.692711,0.060546,0.046313,0.614861,0.182362,0.045388
oracle_mechanism_retrieval,combined_stress,support_topology_shift,peg_insert_contact_search,4,84,0.809524,0.693607,0.049206,0.043756,0.616314,0.181294,0.045616
oracle_mechanism_retrieval,combined_stress,support_topology_shift,peg_insert_contact_search,5,84,0.738095,0.694503,0.049872,0.045670,0.617286,0.182726,0.046060
oracle_mechanism_retrieval,combined_stress,support_topology_shift,peg_insert_contact_search,6,84,0.750000,0.695399,0.050538,0.045918,0.618259,0.182991,0.046504
oracle_mechanism_retrieval,combined_stress,support_topology_shift,cable_route_around_hook,0,84,0.773810,0.682644,0.055001,0.042341,0.658871,0.180470,0.052443
oracle_mechanism_retrieval,combined_stress,support_topology_shift,cable_route_around_hook,1,84,0.773810,0.683524,0.055655,0.042818,0.659826,0.180894,0.052879
oracle_mechanism_retrieval,combined_stress,support_topology_shift,cable_route_around_hook,2,84,0.738095,0.684404,0.056309,0.044009,0.660781,0.181818,0.045310
oracle_mechanism_retrieval,combined_stress,support_topology_shift,cable_route_around_hook,3,84,0.666667,0.685284,0.056963,0.045915,0.661736,0.183242,0.045746
oracle_mechanism_retrieval,combined_stress,support_topology_shift,cable_route_around_hook,4,84,0.678571,0.686164,0.057617,0.046154,0.662691,0.183500,0.046182
oracle_mechanism_retrieval,combined_stress,support_topology_shift,cable_route_around_hook,5,84,0.761905,0.687044,0.058271,0.044964,0.663646,0.182757,0.046618
oracle_mechanism_retrieval,combined_stress,support_topology_shift,cable_route_around_hook,6,84,0.833333,0.687924,0.058925,0.044013,0.664600,0.182181,0.047053
oracle_mechanism_retrieval,combined_stress,support_topology_shift,cloth_slide_over_edge,0,84,0.785714,0.691780,0.051035,0.041021,0.648307,0.180336,0.052394
oracle_mechanism_retrieval,combined_stress,support_topology_shift,cloth_slide_over_edge,1,84,0.821429,0.692644,0.051677,0.040775,0.649245,0.180252,0.052821
oracle_mechanism_retrieval,combined_stress,support_topology_shift,cloth_slide_over_edge,2,84,0.666667,0.693508,0.052319,0.044339,0.650182,0.182835,0.045245
oracle_mechanism_retrieval,combined_stress,support_topology_shift,cloth_slide_over_edge,3,84,0.666667,0.694372,0.052961,0.044807,0.651119,0.183251,0.045672
oracle_mechanism_retrieval,combined_stress,support_topology_shift,cloth_slide_over_edge,4,84,0.738095,0.695236,0.053603,0.043846,0.652056,0.182667,0.046100
oracle_mechanism_retrieval,combined_stress,support_topology_shift,cloth_slide_over_edge,5,84,0.761905,0.696100,0.054245,0.043838,0.652994,0.182750,0.046528
oracle_mechanism_retrieval,combined_stress,support_topology_shift,cloth_slide_over_edge,6,84,0.750000,0.680956,0.054887,0.044545,0.653931,0.183332,0.046955
oracle_mechanism_retrieval,combined_stress,support_topology_shift,twist_lid_with_force_limit,0,84,0.666667,0.695667,0.050096,0.046172,0.612426,0.182329,0.052680
oracle_mechanism_retrieval,combined_stress,support_topology_shift,twist_lid_with_force_limit,1,84,0.821429,0.696571,0.050768,0.043567,0.613407,0.180599,0.045124
oracle_mechanism_retrieval,combined_stress,support_topology_shift,twist_lid_with_force_limit,2,84,0.773810,0.681467,0.051440,0.045010,0.614389,0.181701,0.045572
oracle_mechanism_retrieval,combined_stress,support_topology_shift,twist_lid_with_force_limit,3,84,0.761905,0.682371,0.052112,0.045738,0.615370,0.182304,0.046020
oracle_mechanism_retrieval,combined_stress,support_topology_shift,twist_lid_with_force_limit,4,84,0.880952,0.683275,0.052784,0.043848,0.616351,0.181073,0.046469
oracle_mechanism_retrieval,combined_stress,support_topology_shift,twist_lid_with_force_limit,5,84,0.785714,0.684179,0.053456,0.046243,0.617332,0.182843,0.046917
oracle_mechanism_retrieval,combined_stress,support_topology_shift,twist_lid_with_force_limit,6,84,0.809524,0.685083,0.054128,0.046257,0.618313,0.182945,0.047365
oracle_mechanism_retrieval,combined_stress,compliance_shift,drawer_pull_with_stiction,0,84,0.761905,0.693384,0.054938,0.046318,0.647521,0.186157,0.049992
oracle_mechanism_retrieval,combined_stress,compliance_shift,drawer_pull_with_stiction,1,84,0.869048,0.694232,0.055568,0.044635,0.648441,0.185065,0.050411
oracle_mechanism_retrieval,combined_stress,compliance_shift,drawer_pull_with_stiction,2,84,0.785714,0.695080,0.056198,0.046761,0.649361,0.186640,0.050831
oracle_mechanism_retrieval,combined_stress,compliance_shift,drawer_pull_with_stiction,3,84,0.773810,0.679920,0.056828,0.047458,0.650280,0.187214,0.051250
oracle_mechanism_retrieval,combined_stress,compliance_shift,drawer_pull_with_stiction,4,84,0.821429,0.680768,0.057458,0.046965,0.651200,0.186956,0.051669
oracle_mechanism_retrieval,combined_stress,compliance_shift,drawer_pull_with_stiction,5,84,0.738095,0.681616,0.058088,0.049091,0.652120,0.180526,0.052089
