split,regime,task,seed,episodes,mismatch,success_rate,utility,mechanism_precision,incompatible_retrieval_rate,recovery_success,damage_rate,query_cost,regret,calibration_error,retrieval_coverage,ablation
combined_stress,support_topology_shift,snap_fit_latch_release,9,96,0.4424400000,0.6562500000,0.6599959865,0.5892506000,0.1461054032,0.5549744309,0.0710698782,0.2150257000,0.1384408034,0.0816705265,0.6427977238,minus_active_disambiguation
combined_stress,compliance_shift,snap_fit_latch_release,0,96,0.4604400000,0.6354166667,0.6363622938,0.5926596000,0.1545044432,0.5636144645,0.0750978110,0.2147683667,0.1358592396,0.0799959111,0.6384025014,minus_active_disambiguation
combined_stress,compliance_shift,snap_fit_latch_release,1,96,0.4604400000,0.6770833333,0.6746987755,0.5934716000,0.1550794432,0.5503923395,0.0747270610,0.2145210333,0.1365751128,0.0803591111,0.6388929614,minus_active_disambiguation
combined_stress,compliance_shift,snap_fit_latch_release,2,96,0.4604400000,0.7395833333,0.7377600599,0.5942836000,0.1556544432,0.5511772145,0.0739813110,0.2139820333,0.1370388601,0.0807223111,0.6393834214,minus_active_disambiguation
combined_stress,compliance_shift,snap_fit_latch_release,3,96,0.4604400000,0.6666666667,0.6632975944,0.5950956000,0.1562294432,0.5519620895,0.0756730610,0.2153388667,0.1375026073,0.0810855111,0.6398738814,minus_active_disambiguation
combined_stress,compliance_shift,snap_fit_latch_release,4,96,0.4604400000,0.6354166667,0.6398806299,0.5959076000,0.1467994432,0.5530971395,0.0699114610,0.2161123667,0.1375098264,0.0812886311,0.6409646414,minus_active_disambiguation
combined_stress,compliance_shift,snap_fit_latch_release,5,96,0.4604400000,0.6041666667,0.6077331644,0.5967196000,0.1473744432,0.5538820145,0.0708532110,0.2168858667,0.1379735737,0.0816518311,0.6414551014,minus_active_disambiguation
combined_stress,compliance_shift,snap_fit_latch_release,6,96,0.4604400000,0.6770833333,0.6814532389,0.5835246000,0.1479494432,0.5546668895,0.0699199610,0.2101980333,0.1384373209,0.0820150311,0.6408250014,minus_active_disambiguation
combined_stress,compliance_shift,snap_fit_latch_release,7,96,0.4604400000,0.6770833333,0.6810420233,0.5843366000,0.1485244432,0.5554517645,0.0702992110,0.2105340333,0.1389010682,0.0823782311,0.6413154614,minus_active_disambiguation
combined_stress,compliance_shift,snap_fit_latch_release,8,96,0.4604400000,0.6041666667,0.6065795578,0.5851486000,0.1490994432,0.5562366395,0.0719909610,0.2118908667,0.1393648154,0.0827414311,0.6338019214,minus_active_disambiguation
combined_stress,compliance_shift,snap_fit_latch_release,9,96,0.4604400000,0.6354166667,0.6379045923,0.5859606000,0.1496744432,0.5570215145,0.0718077110,0.2117893667,0.1398285627,0.0831046311,0.6342923814,minus_active_disambiguation
combined_stress,occluded_contact_shift,snap_fit_latch_release,0,96,0.4820400000,0.6979166667,0.6966834028,0.5874806000,0.1532832912,0.5557020048,0.0762403304,0.2119733667,0.1369747120,0.0834689727,0.6319974505,minus_active_disambiguation
combined_stress,occluded_contact_shift,snap_fit_latch_release,1,96,0.4820400000,0.6666666667,0.6645139754,0.5883346000,0.1538882912,0.5565278298,0.0772021804,0.2127648667,0.1374630722,0.0838506527,0.6325134705,minus_active_disambiguation
combined_stress,occluded_contact_shift,snap_fit_latch_release,2,96,0.4820400000,0.6770833333,0.6746595480,0.5891886000,0.1544932912,0.5573536548,0.0774140304,0.2129730333,0.1379514323,0.0842323327,0.6330294905,minus_active_disambiguation
combined_stress,occluded_contact_shift,snap_fit_latch_release,3,96,0.4820400000,0.7083333333,0.7059626206,0.5900426000,0.1550982912,0.5581794798,0.0772508804,0.2128895333,0.1384397925,0.0786110127,0.6335455105,minus_active_disambiguation
combined_stress,occluded_contact_shift,snap_fit_latch_release,4,96,0.4820400000,0.6562500000,0.6526356933,0.5908966000,0.1557032912,0.5590053048,0.0785877304,0.2139727000,0.1389281526,0.0789926927,0.6340615305,minus_active_disambiguation
combined_stress,occluded_contact_shift,snap_fit_latch_release,5,96,0.4820400000,0.6250000000,0.6204662659,0.5917506000,0.1563082912,0.5598311298,0.0795495804,0.2147642000,0.1394165128,0.0793743727,0.6345775505,minus_active_disambiguation
combined_stress,occluded_contact_shift,snap_fit_latch_release,6,96,0.4820400000,0.6145833333,0.6130561385,0.5926046000,0.1569132912,0.5606569548,0.0741334304,0.2152640333,0.1399048729,0.0797560527,0.6350935705,minus_active_disambiguation
combined_stress,occluded_contact_shift,snap_fit_latch_release,7,96,0.4820400000,0.6354166667,0.6337804611,0.5934586000,0.1575182912,0.5614827798,0.0741577804,0.2153263667,0.1403932331,0.0801377327,0.6356095905,minus_active_disambiguation
combined_stress,occluded_contact_shift,snap_fit_latch_release,8,96,0.4820400000,0.5833333333,0.5784925537,0.5803056000,0.1581232912,0.5623086048,0.0754946304,0.2164095333,0.1408815932,0.0805194127,0.6350050505,minus_active_disambiguation
combined_stress,occluded_contact_shift,snap_fit_latch_release,9,96,0.4820400000,0.6041666667,0.5956495735,0.5811596000,0.1587282912,0.5491274298,0.0755189804,0.2164718667,0.1416220794,0.0809010927,0.6355210705,minus_active_disambiguation
combined_stress,actuator_lag_shift,snap_fit_latch_release,0,96,0.5036400000,0.6250000000,0.6168367448,0.5804366000,0.1537621392,0.5522100451,0.0801663497,0.2163062000,0.1409231155,0.0795742342,0.6359051996,minus_active_disambiguation
combined_stress,actuator_lag_shift,snap_fit_latch_release,1,96,0.5036400000,0.7500000000,0.7433632086,0.5812626000,0.1543471392,0.5530085701,0.0783022997,0.2148982000,0.1413950670,0.0799435942,0.6364041796,minus_active_disambiguation
combined_stress,actuator_lag_shift,snap_fit_latch_release,2,96,0.5036400000,0.5729166667,0.5667077225,0.5820886000,0.1549321392,0.5538070951,0.0758727497,0.2177193667,0.1418670186,0.0803129542,0.6288991596,minus_active_disambiguation
combined_stress,actuator_lag_shift,snap_fit_latch_release,3,96,0.5036400000,0.6562500000,0.6509191863,0.5829146000,0.1555171392,0.5546056201,0.0747586997,0.2168947000,0.1423389701,0.0806823142,0.6293981396,minus_active_disambiguation
combined_stress,actuator_lag_shift,snap_fit_latch_release,4,96,0.5036400000,0.7083333333,0.7033944002,0.5837406000,0.1561021392,0.5554041451,0.0742071497,0.2165075333,0.1428109217,0.0810516742,0.6298971196,minus_active_disambiguation
combined_stress,actuator_lag_shift,snap_fit_latch_release,5,96,0.5036400000,0.6041666667,0.5992293840,0.5845666000,0.1566871392,0.5562026701,0.0764680997,0.2123048667,0.1432828732,0.0814210342,0.6303960996,minus_active_disambiguation
combined_stress,actuator_lag_shift,snap_fit_latch_release,6,96,0.5036400000,0.6875000000,0.6834408479,0.5853926000,0.1572721392,0.5570011951,0.0753540497,0.2114802000,0.1437548248,0.0817903942,0.6308950796,minus_active_disambiguation
combined_stress,actuator_lag_shift,snap_fit_latch_release,7,96,0.5036400000,0.6770833333,0.6724435617,0.5862186000,0.1578571392,0.5577997201,0.0759274997,0.2119680333,0.1442267763,0.0821597542,0.6313940596,minus_active_disambiguation
combined_stress,actuator_lag_shift,snap_fit_latch_release,8,96,0.5036400000,0.5937500000,0.5873950256,0.5870446000,0.1584421392,0.5585982451,0.0778134497,0.2134767000,0.1446987279,0.0825291142,0.6318930396,minus_active_disambiguation
combined_stress,actuator_lag_shift,snap_fit_latch_release,9,96,0.5036400000,0.6145833333,0.6081339894,0.5878706000,0.1590271392,0.5593967701,0.0778243997,0.2135270333,0.1451706794,0.0828984742,0.6323920196,minus_active_disambiguation
combined_stress,tool_geometry_shift,snap_fit_latch_release,0,96,0.5252400000,0.5937500000,0.5769980846,0.5763016000,0.1644059872,0.5477463104,0.0812199191,0.2147967000,0.1485584358,0.0805731358,0.6310797688,minus_active_disambiguation
combined_stress,tool_geometry_shift,snap_fit_latch_release,1,96,0.5252400000,0.5625000000,0.5469206781,0.5771346000,0.1649959872,0.5485516604,0.0821717191,0.2155792000,0.1410304895,0.0809455758,0.6315830088,minus_active_disambiguation
combined_stress,tool_geometry_shift,snap_fit_latch_release,2,96,0.5252400000,0.6145833333,0.6045209327,0.5779676000,0.1555809872,0.5497071854,0.0809231691,0.2151950333,0.1410500151,0.0811579358,0.6326865488,minus_active_disambiguation
combined_stress,tool_geometry_shift,snap_fit_latch_release,3,96,0.5252400000,0.6562500000,0.6464137363,0.5788006000,0.1561709872,0.5505125354,0.0805624691,0.2149567000,0.1415260688,0.0815303758,0.6331897888,minus_active_disambiguation
combined_stress,tool_geometry_shift,snap_fit_latch_release,4,96,0.5252400000,0.6354166667,0.6248340398,0.5796336000,0.1567609872,0.5513178854,0.0813267691,0.2155933667,0.1420021225,0.0819028158,0.6336930288,minus_active_disambiguation
combined_stress,tool_geometry_shift,snap_fit_latch_release,5,96,0.5252400000,0.6979166667,0.6878843434,0.5804666000,0.1573509872,0.5521232354,0.0805910691,0.2150633667,0.1424781762,0.0822752558,0.6261922688,minus_active_disambiguation
combined_stress,tool_geometry_shift,snap_fit_latch_release,6,96,0.5252400000,0.6875000000,0.6768833969,0.5812996000,0.1579409872,0.5529285854,0.0811678691,0.2155542000,0.1429542299,0.0826476958,0.6266955088,minus_active_disambiguation
combined_stress,tool_geometry_shift,snap_fit_latch_release,7,96,0.5252400000,0.6666666667,0.6553037004,0.5821326000,0.1585309872,0.5537339354,0.0819321691,0.2161908667,0.1434302836,0.0830201358,0.6271987488,minus_active_disambiguation
combined_stress,tool_geometry_shift,snap_fit_latch_release,8,96,0.5252400000,0.7187500000,0.7113770540,0.5829656000,0.1591209872,0.5545392854,0.0753809691,0.2158067000,0.1439063373,0.0833925758,0.6277019888,minus_active_disambiguation
combined_stress,tool_geometry_shift,snap_fit_latch_release,9,96,0.5252400000,0.6770833333,0.6686398575,0.5837986000,0.1597109872,0.5553446354,0.0765202691,0.2167350333,0.1443823910,0.0837650158,0.6282052288,minus_active_disambiguation
combined_stress,compound_mechanism_shift,snap_fit_latch_release,0,96,0.5576400000,0.6250000000,0.6046201786,0.5751986000,0.1691292592,0.5452451959,0.0819130481,0.2165912000,0.1473920031,0.0860001081,0.6270961324,minus_active_disambiguation
combined_stress,compound_mechanism_shift,snap_fit_latch_release,1,96,0.5576400000,0.6458333333,0.6253371806,0.5760666000,0.1697442592,0.5460846709,0.0819440981,0.2166595333,0.1478885676,0.0863879481,0.6276206724,minus_active_disambiguation
combined_stress,compound_mechanism_shift,snap_fit_latch_release,2,96,0.5576400000,0.6562500000,0.6354754326,0.5769346000,0.1703592592,0.5469241459,0.0821626481,0.2168737000,0.1483851320,0.0867757881,0.6281452124,minus_active_disambiguation
combined_stress,compound_mechanism_shift,snap_fit_latch_release,3,96,0.5576400000,0.6562500000,0.6401636357,0.5778026000,0.1609692592,0.5481137959,0.0818683481,0.2172337000,0.1484251683,0.0870035481,0.6292700524,minus_active_disambiguation
combined_stress,compound_mechanism_shift,snap_fit_latch_release,4,96,0.5576400000,0.5833333333,0.5656718877,0.5786706000,0.1615842592,0.5489532709,0.0835868981,0.2186145333,0.1489217328,0.0813883881,0.6297945924,minus_active_disambiguation
combined_stress,compound_mechanism_shift,snap_fit_latch_release,5,96,0.5576400000,0.6354166667,0.6181251397,0.5795386000,0.1621992592,0.5497927459,0.0830554481,0.2182453667,0.1494182972,0.0817762281,0.6303191324,minus_active_disambiguation
combined_stress,compound_mechanism_shift,snap_fit_latch_release,6,96,0.5576400000,0.5520833333,0.5330546417,0.5804066000,0.1628142592,0.5506322209,0.0849614981,0.2197720333,0.1499148617,0.0821640681,0.6228396724,minus_active_disambiguation
combined_stress,compound_mechanism_shift,snap_fit_latch_release,7,96,0.5576400000,0.6458333333,0.6278228937,0.5812746000,0.1634292592,0.5514716959,0.0836800481,0.2188195333,0.1504114261,0.0825519081,0.6233642124,minus_active_disambiguation
combined_stress,compound_mechanism_shift,snap_fit_latch_release,8,96,0.5576400000,0.5833333333,0.5639098957,0.5821426000,0.1640442592,0.5523111709,0.0852110981,0.2200545333,0.1509079906,0.0829397481,0.6238887524,minus_active_disambiguation
combined_stress,compound_mechanism_shift,snap_fit_latch_release,9,96,0.5576400000,0.6041666667,0.5866679176,0.5830106000,0.1646592592,0.5531506459,0.0852421481,0.2141198667,0.1514045550,0.0833275881,0.6244132924,minus_active_disambiguation
combined_stress,source_matched,granular_scoop_boundary,0,96,0.3561200000,0.7916666667,0.8135107492,0.6033668000,0.1419796736,0.5741074714,0.0632235772,0.2101472667,0.1264579508,0.0758899948,0.6508065636,minus_active_disambiguation
combined_stress,source_matched,granular_scoop_boundary,1,96,0.3561200000,0.7187500000,0.7390519440,0.6041718000,0.1425496736,0.5748855214,0.0649119772,0.2115011000,0.1269175959,0.0762501148,0.6512927636,minus_active_disambiguation
combined_stress,source_matched,granular_scoop_boundary,2,96,0.3561200000,0.6562500000,0.6751718888,0.6049768000,0.1431196736,0.5756635714,0.0664128772,0.2127091000,0.1273772410,0.0766102348,0.6517789636,minus_active_disambiguation
combined_stress,source_matched,granular_scoop_boundary,3,96,0.3561200000,0.6458333333,0.6677873836,0.6057818000,0.1436896736,0.5764416214,0.0609732772,0.2131879333,0.1278368861,0.0769703548,0.6522651636,minus_active_disambiguation
combined_stress,source_matched,granular_scoop_boundary,4,96,0.3561200000,0.7708333333,0.8014945494,0.6065868000,0.1342546736,0.5775698464,0.0583988272,0.2057679333,0.1278400031,0.0771703948,0.6533516636,minus_active_disambiguation
combined_stress,source_matched,granular_scoop_boundary,5,96,0.3561200000,0.6770833333,0.7039172642,0.5933848000,0.1348246736,0.5783478964,0.0604622272,0.2074134333,0.1282996482,0.0775305148,0.6527173036,minus_active_disambiguation
combined_stress,source_matched,granular_scoop_boundary,6,96,0.3561200000,0.6354166667,0.6611947089,0.5941898000,0.1353946736,0.5791259464,0.0615881272,0.2083297667,0.1287592933,0.0778906348,0.6532035036,minus_active_disambiguation
combined_stress,source_matched,granular_scoop_boundary,7,96,0.3561200000,0.7604166667,0.7877321537,0.5949948000,0.1359646736,0.5799039964,0.0597140272,0.2069127667,0.1292189384,0.0782507548,0.6456857036,minus_active_disambiguation
combined_stress,source_matched,granular_scoop_boundary,8,96,0.3561200000,0.6666666667,0.6921158485,0.5957998000,0.1365346736,0.5806820464,0.0617774272,0.2085582667,0.1296785835,0.0786108748,0.6461719036,minus_active_disambiguation
combined_stress,source_matched,granular_scoop_boundary,9,96,0.3561200000,0.6458333333,0.6705507933,0.5966048000,0.1371046736,0.5814600964,0.0625283272,0.2091829333,0.1301382286,0.0789709948,0.6466581036,minus_active_disambiguation
combined_stress,friction_mismatch,granular_scoop_boundary,0,96,0.4209200000,0.6770833333,0.6921730940,0.5963848000,0.1478812176,0.5816333174,0.0677761852,0.2094534333,0.1361000551,0.0800692195,0.6417539109,minus_active_disambiguation
combined_stress,friction_mismatch,granular_scoop_boundary,1,96,0.4209200000,0.6041666667,0.6177033078,0.5972108000,0.1484662176,0.5824318424,0.0694746352,0.2108162667,0.1365720066,0.0804385795,0.6422528909,minus_active_disambiguation
combined_stress,friction_mismatch,granular_scoop_boundary,2,96,0.4209200000,0.6562500000,0.6701785217,0.5980368000,0.1490512176,0.5832303674,0.0689230852,0.2104291000,0.1370439582,0.0808079395,0.6427518709,minus_active_disambiguation
combined_stress,friction_mismatch,granular_scoop_boundary,3,96,0.4209200000,0.7500000000,0.7614014327,0.5988628000,0.1496362176,0.5700218924,0.0676215352,0.2094586000,0.1377680357,0.0811772995,0.6432508509,minus_active_disambiguation
combined_stress,friction_mismatch,granular_scoop_boundary,4,96,0.4209200000,0.6562500000,0.6657741466,0.5996888000,0.1502212176,0.5708204174,0.0696949852,0.2111131000,0.1382399873,0.0815466595,0.6437498309,minus_active_disambiguation
combined_stress,friction_mismatch,granular_scoop_boundary,5,96,0.4209200000,0.5937500000,0.6039641504,0.6005148000,0.1508062176,0.5716189424,0.0712059352,0.2123301000,0.1307079388,0.0819160195,0.6442488109,minus_active_disambiguation
combined_stress,friction_mismatch,granular_scoop_boundary,6,96,0.4209200000,0.7291666667,0.7391083843,0.5873338000,0.1513912176,0.5724174674,0.0691543852,0.2107762667,0.1311798904,0.0762823795,0.6436272309,minus_active_disambiguation
combined_stress,friction_mismatch,granular_scoop_boundary,7,96,0.4209200000,0.6562500000,0.6697672992,0.5881598000,0.1419712176,0.5735661674,0.0701524852,0.2121391000,0.1311953138,0.0764916595,0.6447265109,minus_active_disambiguation
combined_stress,friction_mismatch,granular_scoop_boundary,8,96,0.4209200000,0.7083333333,0.7222425131,0.5889858000,0.1425562176,0.5743646924,0.0696009352,0.2117519333,0.1316672653,0.0768610195,0.6452254909,minus_active_disambiguation
combined_stress,friction_mismatch,granular_scoop_boundary,9,96,0.4209200000,0.5937500000,0.6054577269,0.5898118000,0.1431412176,0.5751632174,0.0720493852,0.2136981000,0.1321392169,0.0772303795,0.6457244709,minus_active_disambiguation
combined_stress,support_topology_shift,granular_scoop_boundary,0,96,0.4497200000,0.5625000000,0.5699778310,0.5904098000,0.1468996816,0.5730860711,0.0721109777,0.2153926000,0.1378697364,0.0775503149,0.6424108031,minus_active_disambiguation
combined_stress,support_topology_shift,granular_scoop_boundary,1,96,0.4497200000,0.6979166667,0.7070647433,0.5912708000,0.1475096816,0.5739187211,0.0700761777,0.2138537667,0.1383621987,0.0779350749,0.6429310831,minus_active_disambiguation
combined_stress,support_topology_shift,granular_scoop_boundary,2,96,0.4497200000,0.5937500000,0.6008404056,0.5921318000,0.1481196816,0.5747513711,0.0723538777,0.2156691000,0.1388546610,0.0783198349,0.6354473631,minus_active_disambiguation
